resume_id,human_win_count,files
28005884,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.5_32b.txt
28063132,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
28165687,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
28359817,3,results_cogito_3b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
28396528,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_gemma3_4b.txt
28471099,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
28505854,3,results_gemma3_12b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
28642819,3,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
28756444,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_qwen2.53b.txt
28831378,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
28933005,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
28973180,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
28974459,3,results_cogito_3b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
28989677,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
29149998,3,results_cogito_3b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
29167286,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
29297973,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
29449419,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.5_32b.txt
29639533,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
29775391,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
29797594,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
30862904,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
30864828,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
30990885,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
31199035,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_qwen2.53b.txt
31211074,3,results_gemma3_12b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
31292364,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
31948488,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
32042584,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
32441790,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
32563518,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
32799518,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
33023370,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
33141415,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
33424600,3,results_cogito_3b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
33627938,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
34198885,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_qwen2.53b.txt
34252537,3,results_cogito_3b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
34511655,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
34689720,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
35121930,3,results_cogito_3b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
35172961,3,results_cogito_3b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
35344611,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
35389360,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
35421497,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
35554162,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
35571205,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.5_32b.txt
35990852,3,results_qwen2.53b.txt; results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
36107065,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
36149549,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
36727173,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
37201447,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
37472265,3,results_gemma3_12b.txt; results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
37997506,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
38115035,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
38650096,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
39295103,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_gemma3_4b.txt
42487883,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
45656814,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
49127329,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.5_14b.txt
49285644,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
49325370,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
50219114,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
50328713,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
51363762,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
52252936,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
52618188,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
53227466,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
53265899,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
54232810,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
54421668,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
55500538,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
56520872,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
58708773,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
58915642,3,results_cogito_3b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
59450123,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
59962788,3,results_cogito_3b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
61065616,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
61319162,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
62184086,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
62809577,3,results_cogito_3b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
63145386,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
65325317,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
65373280,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
66906212,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_qwen2.5_32b.txt
68781345,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
69360287,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.5_14b.txt
70603826,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
70892619,3,results_cogito_3b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
71576860,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
71888547,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
72652441,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
74236636,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
76196367,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
76530505,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
77156708,3,results_cogito_3b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
77626587,3,results_cogito_3b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
78016758,3,results_cogito_3b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
78114950,3,results_gemma3_12b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
83566455,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
85766635,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
88038965,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
88859947,3,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
90066849,3,results_gemma3_4b.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
91121135,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
91318828,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.5_32b.txt
92246939,3,results_cogito_3b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
93349646,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
93436805,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
94137171,3,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
95519832,3,results_gemma3_12b.txt; results_gemma3_4b.txt; results_qwen2.53b.txt
96493528,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_32b.txt
98086373,3,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt; results_qwen2.5_14b.txt
98509238,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_qwen2.53b.txt
99244405,3,results_cogito_3b.txt; results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
10138632,2,results_gemma3_12b.txt; results_qwen2.53b.txt
10186968,2,results_cogito_3b.txt; results_qwen2.53b.txt
10268614,2,results_gemma3_4b.txt; results_qwen2.53b.txt
10466208,2,results_gemma3_12b.txt; results_gemma3_4b.txt
10480456,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
10554236,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
10562768,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
10624813,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
10820510,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
10984392,2,results_gemma3_12b.txt; results_qwen2.53b.txt
11232471,2,results_gemma3_12b.txt; results_qwen2.53b.txt
11262933,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
11333001,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
11522068,2,results_gemma3_12b.txt; results_qwen2.53b.txt
11584809,2,results_gemma3_4b.txt; results_qwen2.53b.txt
11704150,2,results_cogito_3b.txt; results_gemma3_12b.txt
12085736,2,results_gemma3_4b.txt; results_qwen2.53b.txt
12545844,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
12547982,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
12695537,2,results_gemma3_12b.txt; results_qwen2.53b.txt
12786012,2,results_gemma3_12b.txt; results_qwen2.53b.txt
13115648,2,results_gemma3_4b.txt; results_qwen2.53b.txt
13129275,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
13520837,2,results_gemma3_12b.txt; results_qwen2.53b.txt
13569152,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
13764840,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
13807808,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
13812481,2,results_gemma3_12b.txt; results_qwen2.53b.txt
14062078,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
14128006,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
14248724,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
14278888,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
14381464,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
14667957,2,results_gemma3_4b.txt; results_qwen2.53b.txt
14726000,2,results_gemma3_4b.txt; results_qwen2.53b.txt
14743911,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
14771530,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
14886205,2,results_cogito_3b.txt; results_qwen2.53b.txt
15746146,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
15821633,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
15899269,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
15906625,2,results_gemma3_12b.txt; results_gemma3_4b.txt
15917885,2,results_cogito_3b.txt; results_qwen2.53b.txt
15973307,2,results_gemma3_4b.txt; results_qwen2.53b.txt
16270906,2,results_gemma3_4b.txt; results_qwen2.53b.txt
16332348,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
16378091,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
16702198,2,results_gemma3_12b.txt; results_gemma3_4b.txt
16985289,2,results_gemma3_4b.txt; results_qwen2.53b.txt
17021141,2,results_gemma3_4b.txt; results_qwen2.53b.txt
17095812,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
17103000,2,results_gemma3_12b.txt; results_qwen2.53b.txt
17111768,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
17115815,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
17132168,2,results_cogito_3b.txt; results_qwen2.5_14b.txt
17152392,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
17254634,2,results_cogito_3b.txt; results_gemma3_12b.txt
17396388,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
17481570,2,results_cogito_3b.txt; results_qwen2.5_14b.txt
17499196,2,results_gemma3_4b.txt; results_qwen2.53b.txt
17570634,2,results_gemma3_4b.txt; results_qwen2.53b.txt
17584743,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
17597372,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
17658471,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
17659053,2,results_gemma3_4b.txt; results_qwen2.53b.txt
17686472,2,results_cogito_3b.txt; results_qwen2.53b.txt
17694454,2,results_gemma3_12b.txt; results_qwen2.53b.txt
17781039,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
17915015,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
17960690,2,results_gemma3_12b.txt; results_qwen2.53b.txt
17983430,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
18062906,2,results_cogito_3b.txt; results_gemma3_12b.txt
18072085,2,results_gemma3_12b.txt; results_gemma3_4b.txt
18090899,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
18106533,2,results_gemma3_12b.txt; results_qwen2.53b.txt
18133495,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
18159866,2,results_cogito_3b.txt; results_qwen2.53b.txt
18198627,2,results_cogito_3b.txt; results_qwen2.53b.txt
18319061,2,results_gemma3_4b.txt; results_qwen2.53b.txt
18334783,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
18557164,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
18636651,2,results_gemma3_12b.txt; results_qwen2.53b.txt
18640927,2,results_gemma3_4b.txt; results_qwen2.53b.txt
18753367,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
18784594,2,results_gemma3_12b.txt; results_qwen2.53b.txt
18805506,2,results_gemma3_4b.txt; results_qwen2.53b.txt
18927233,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
18949843,2,results_gemma3_12b.txt; results_qwen2.53b.txt
19037403,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
19072267,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
19108760,2,results_gemma3_4b.txt; results_qwen2.53b.txt
19179079,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
19540089,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
19582792,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
19612167,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
19714635,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
19724031,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
19738730,2,results_cogito_3b.txt; results_mistral-small3.2_latest.txt
19867922,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
19918523,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
19928941,2,results_gemma3_12b.txt; results_qwen2.53b.txt
19975121,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
20024870,2,results_gemma3_12b.txt; results_qwen2.53b.txt
20082776,2,results_cogito_3b.txt; results_gemma3_12b.txt
20176584,2,results_cogito_3b.txt; results_gemma3_12b.txt
20314980,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
20356750,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
20393721,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
20408458,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
20423658,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
20691949,2,results_gemma3_4b.txt; results_qwen2.53b.txt
20748468,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
20748929,2,results_gemma3_4b.txt; results_qwen2.53b.txt
20765795,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
20824105,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
20835760,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
20905088,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
20918464,2,results_gemma3_12b.txt; results_gemma3_4b.txt
20966771,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
20969845,2,results_gemma3_12b.txt; results_gemma3_4b.txt
20977412,2,results_cogito_3b.txt; results_gemma3_4b.txt
20981299,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
20986595,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
21060367,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
21125113,2,results_gemma3_12b.txt; results_gemma3_4b.txt
21334981,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
21338490,2,results_gemma3_4b.txt; results_qwen2.53b.txt
21363048,2,results_gemma3_4b.txt; results_qwen2.53b.txt
21511817,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
21512769,2,results_gemma3_12b.txt; results_qwen2.53b.txt
21568833,2,results_gemma3_12b.txt; results_gemma3_4b.txt
21629057,2,results_cogito_3b.txt; results_gemma3_4b.txt
21663616,2,results_gemma3_12b.txt; results_qwen2.53b.txt
21705160,2,results_gemma3_12b.txt; results_gemma3_4b.txt
21773106,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
21807211,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
21807224,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
21866029,2,results_gemma3_12b.txt; results_gemma3_4b.txt
21867728,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
21868149,2,results_cogito_3b.txt; results_gemma3_12b.txt
21869994,2,results_gemma3_12b.txt; results_gemma3_4b.txt
21912637,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
22047665,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
22168194,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
22249155,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
22259475,2,results_gemma3_12b.txt; results_qwen2.53b.txt
22323967,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
22465498,2,results_gemma3_4b.txt; results_qwen2.53b.txt
22485475,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
22546476,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
22551979,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
22556198,2,results_gemma3_12b.txt; results_qwen2.53b.txt
22567495,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
22650051,2,results_gemma3_4b.txt; results_qwen2.53b.txt
22675694,2,results_gemma3_12b.txt; results_qwen2.53b.txt
22720697,2,results_cogito_3b.txt; results_qwen2.53b.txt
22732234,2,results_cogito_3b.txt; results_qwen2.5_14b.txt
22800977,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
22807104,2,results_gemma3_12b.txt; results_qwen2.53b.txt
22852364,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
22855060,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
22884757,2,results_mistral-small3.2_latest.txt; results_qwen2.5_14b.txt
22925443,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
22968380,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
23032182,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
23063986,2,results_gemma3_12b.txt; results_qwen2.53b.txt
23085604,2,results_cogito_3b.txt; results_qwen2.53b.txt
23302948,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
23323001,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
23387174,2,results_gemma3_12b.txt; results_qwen2.53b.txt
23398733,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
23513618,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
23568641,2,results_gemma3_4b.txt; results_qwen2.53b.txt
23591247,2,results_cogito_3b.txt; results_qwen2.53b.txt
23602130,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
23631188,2,results_gemma3_4b.txt; results_qwen2.53b.txt
23631724,2,results_cogito_3b.txt; results_gemma3_12b.txt
23636277,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
23666211,2,results_cogito_3b.txt; results_gemma3_4b.txt
23673025,2,results_gemma3_12b.txt; results_qwen2.53b.txt
23719943,2,results_gemma3_4b.txt; results_qwen2.53b.txt
23752500,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
23810469,2,results_gemma3_12b.txt; results_qwen2.53b.txt
23818675,2,results_gemma3_12b.txt; results_gemma3_4b.txt
23864858,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
23914451,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
23917826,2,results_gemma3_4b.txt; results_qwen2.53b.txt
23929500,2,results_cogito_3b.txt; results_gemma3_12b.txt
24025053,2,results_cogito_3b.txt; results_qwen2.53b.txt
24068423,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
24083609,2,results_gemma3_12b.txt; results_qwen2.5_14b.txt
24124250,2,results_gemma3_4b.txt; results_qwen2.53b.txt
24154692,2,results_gemma3_12b.txt; results_qwen2.53b.txt
24184357,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
24230851,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
24251588,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
24397882,2,results_gemma3_4b.txt; results_qwen2.53b.txt
24411323,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
24533931,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
24583187,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
24643412,2,results_gemma3_4b.txt; results_qwen2.53b.txt
24668861,2,results_cogito_3b.txt; results_gemma3_4b.txt
24673903,2,results_cogito_3b.txt; results_qwen2.53b.txt
24710433,2,results_gemma3_4b.txt; results_qwen2.53b.txt
24791126,2,results_cogito_3b.txt; results_gemma3_12b.txt
24946537,2,results_gemma3_4b.txt; results_qwen2.53b.txt
25001005,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
25101183,2,results_gemma3_12b.txt; results_qwen2.53b.txt
25127518,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
25128608,2,results_cogito_3b.txt; results_qwen2.53b.txt
25142074,2,results_gemma3_12b.txt; results_qwen2.53b.txt
25162378,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
25207620,2,results_gemma3_12b.txt; results_qwen2.53b.txt
25213006,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
25224998,2,results_gemma3_12b.txt; results_qwen2.53b.txt
25330083,2,results_gemma3_4b.txt; results_qwen2.53b.txt
25413261,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
25451319,2,results_gemma3_12b.txt; results_gemma3_4b.txt
25462793,2,results_gemma3_4b.txt; results_qwen2.53b.txt
25497147,2,results_gemma3_4b.txt; results_qwen2.53b.txt
25507648,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
25625173,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
25706337,2,results_gemma3_4b.txt; results_qwen2.53b.txt
25719936,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
25749150,2,results_cogito_3b.txt; results_qwen2.53b.txt
25797445,2,results_cogito_3b.txt; results_gemma3_12b.txt
25838512,2,results_cogito_3b.txt; results_gemma3_12b.txt
25867805,2,results_gemma3_12b.txt; results_gemma3_4b.txt
25905275,2,results_gemma3_12b.txt; results_qwen2.53b.txt
25926667,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
25930778,2,results_cogito_3b.txt; results_qwen2.53b.txt
25935030,2,results_gemma3_12b.txt; results_qwen2.5_32b.txt
26046064,2,results_gemma3_12b.txt; results_gemma3_4b.txt
26046878,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
26048718,2,results_gemma3_4b.txt; results_mistral-small3.2_latest.txt
26065877,2,results_qwen2.5_14b.txt; results_qwen2.5_32b.txt
26069113,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26070334,2,results_gemma3_12b.txt; results_qwen2.53b.txt
26079779,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
26098594,2,results_qwen2.53b.txt; results_qwen2.5_14b.txt
26130673,2,results_mistral-small3.2_latest.txt; results_qwen2.53b.txt
26173524,2,results_gemma3_12b.txt; results_mistral-small3.2_latest.txt
26202430,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26278597,2,results_qwen2.53b.txt; results_qwen2.5_32b.txt
26289308,2,results_gemma3_12b.txt; results_qwen2.53b.txt
26341987,2,results_cogito_3b.txt; results_qwen2.5_32b.txt
26480367,2,results_cogito_3b.txt; results_qwen2.5_14b.txt
26509539,2,results_gemma3_4b.txt; results_qwen2.53b.txt
26586477,2,results_mistral-small3.2_latest.txt; results_qwen2.5_32b.txt
26622051,2,results_gemma3_4b.txt; results_qwen2.5_14b.txt
26695839,2,results_gemma3_4b.txt; results_qwen2.5_32b.txt
26746496,2,results_gemma3_12b.txt; results_qwen2.53b.txt
